LATITUDE,LONGITUDE,esfera,orgao,nome,ramal,endereco,predio,pavto,apto,sn,valor_divida,data_divida,cnpj,competencia,consumidor,orgao_pagador
-30.0821572,   -51.194268,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   2380870,   R IRMAS PAULINAS,   6,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   375284,   0
-30.1242802,   -51.104355,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   2380900,   ESTR JOAO DE OLIVEIRA REMIAO,   6731,   0,   45,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   375322,   0
-30.0643437,   -51.195777,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   2381010,   R MARIO DE ARTAGAO,   8,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   375373,   0
-30.0777577,   -51.168944,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   2389118,   R PADRE ANGELO COSTA,   25,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   382442,   0
-30.0731327,   -51.176888,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   2389231,   R TEN ARY TARRAGO PARTENON,   909,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   382523,   0
-30.1832229,   -51.208081,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   2390124,   ESTR RETIRO DA PONTA GROSSA,   3023,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   383163,   0
-30.1018911,   -51.225156,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   2602210,   R ANGELO BARBOZA,   38,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   407674,   0
-30.0886399,   -51.229041,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   2415631,   R OCTAVIO DE SOUZA,   1785,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   409251,   0
-29.9965744,   -51.091214,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   2415674,   R PAULO HENRIQUE TEN-CATEN,   171,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   409260,   0
-30.0283348,   -51.102262,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   2415844,   AV SERAFIM MACHADO,   345,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   409383,   0
-30.0922472,   -51.176826,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   2415941,   R VINTE DOIS DE JULHO,   73,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   409600,   0
-30.0814682,   -51.231379,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   2415976,   TRAV B VILA CRUZEIRO DO SUL,   160,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   409626,   0
-30.1666593,   -51.141357,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   2415984,   TRAV F VILA CHACARA DO BANCO,   20,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   409634,   0
-30.0063675,   -51.189090,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   2415992,   R FE DA,   350,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   409642,   0
-30.1442784,   -51.100557,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   2416018,   R MARCO ANTONIO VEIGA PEREIRA,   356,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   409669,   0
-30.0230212,   -51.123118,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   2416905,   AV DEZ DE MAIO,   265,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   410497,   0
-29.9981746,   -51.097796,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   648124,   R K VILA NOVA SANTA ROSA,   130,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   417130,   0
-30.2394399,   -51.088178,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   2434962,   R NOVA OLINDA,   202,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   429805,   0
-29.9981668,   -51.102509,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   2452553,   AV DONARIO BRAGA,   757,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   449458,   0
-30.0005067,   -51.104723,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   2460246,   R MARIO ARNAUD SAMPAIO,   49,   0,   0,   A,   0.0,   2019-02-14 00:00:00,   0,   201902,   457566,   0
-30.1663285,   -51.228908,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   2482487,   R NELSON DALMAS,   209,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   479390,   0
-29.9843418,   -51.121471,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   2501481,   R VINTE CINCO DE OUTUBRO,   301,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   498220,   0
-30.0474004,   -51.144556,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   2550652,   R JUVENAL CRUZ,   226,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   541532,   0
-30.0236262,   -51.099832,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   2584778,   R JOSE LUIZ MARTINS COSTA,   290,   0,   0,   A,   0.0,   2019-02-14 00:00:00,   0,   201902,   570443,   0
-29.9937766,   -51.201709,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   2610850,   R FREDERICO MENTZ,   1315,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   592692,   0
-30.1055647,   -51.114741,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   2619202,   ESTR JOAO DE OLIVEIRA REMIAO,   4716,   0,   0,   A,   0.0,   2019-02-14 00:00:00,   0,   201902,   598992,   0
-30.0383785,   -51.127346,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   2619296,   R MARIETA MENNA BARRETO,   100,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   599000,   0
-30.0295532,   -51.214913,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   2684683,   AV INDEPENDENCIA,   661,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   646482,   0
-30.2108501,   -51.179056,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   2717166,   R FLORENCIO FARIA,   195,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   673269,   0
-30.0322557,   -51.203296,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   2732270,   R CASEMIRO DE ABREU,   493,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   688410,   0
-30.0783895,   -51.219010,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   2773910,   AC FIGUEIRAS CONJ RES JD MEDIANEIRA DAS,   146,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   741370,   0
-30.1487762,   -51.145257,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   2773929,   R ALVARO DIFINI,   120,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   741388,   0
-30.0697535,   -51.155811,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   2773937,   R RAFAEL CLARK,   740,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   741396,   0
-30.0839325,   -51.116710,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   2778513,   R ALFREDO TORRES DE VASCONCELLOS,   90,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   741450,   0
-30.0584351,   -51.145341,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   1992775,   R COMENDADOR EDUARDO SECCO,   200,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   748730,   0
-29.9801584,   -51.126659,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   2797844,   R PAULO GOMES DE OLIVEIRA,   170,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   748749,   0
-30.0133026,   -51.123257,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   2814102,   AV BALTAZAR DE OLIVEIRA GARCIA,   2132,   0,   0,   A,   0.0,   2019-02-14 00:00:00,   0,   201902,   763330,   0
-30.0215159,   -51.093843,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   2817080,   R SEBASTIAO DO NASCIMENTO,   1050,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   766283,   0
-30.0817903,   -51.232133,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   2738082,   AV CAPIVARI,   2000,   0,   0,   C,   0.0,   2019-02-14 00:00:00,   0,   201902,   766437,   0
-29.9930041,   -51.193814,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   2750554,   R DONA TEODORA,   1016,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   766445,   0
-30.0628993,   -51.231260,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   2752263,   AV PADRE CACIQUE,   372,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   766453,   0
-30.0985626,   -51.241131,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   2778947,   R GILBERTO JAIME,   57,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   766470,   0
-30.1090444,   -51.218412,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   2875926,   R GERVASIO DA ROSA,   51,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   1621866,   0
-30.0323347,   -51.104133,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   2886928,   R ALBERTO GALIA,   120,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   1631357,   0
-29.9795997,   -51.194511,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   2907585,   R GRACIANO CAMOZZATO,   185,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   1650572,   0
-30.0855084,   -51.192689,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   2931516,   R A VILA GRACILIANO,   241,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   1665251,   0
-30.0898457,   -51.212365,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   2927713,   R DR NEY CABRAL,   517,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   1668730,   0
-30.0081748,   -51.113972,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   2938707,   R GERALDINA BATISTA,   175,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   1674706,   0
-30.0955436,   -51.226518,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   2964597,   AV CAVALHADA DA,   2435,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   1696149,   0
-30.0050071,   -51.109390,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   2964694,   R PROF ALVARO BARCELLOS FERREIRA,   520,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   1696165,   0
-30.0938124,   -51.240312,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   2966824,   R JOAO DE ARAUJO,   508,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   1697269,   0
-30.0097359,   -51.089286,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   2967570,   AV PRESIDENTE VARGAS,   398,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   1697501,   0
-29.9765596,   -51.197275,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   2966778,   R SEISCENTOS NOVENTA OITO,   106,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   1705245,   0
-30.1133726,   -51.165334,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   2990040,   ESTR AFONSO LOURENCO MARIANTE,   1394,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   1719106,   0
-30.0352657,   -51.221370,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   1007998,   AV JOAO PESSOA,   325,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   1726064,   0
-30.0295532,   -51.214913,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   2684691,   AV INDEPENDENCIA,   661,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   1730509,   0
-30.0295532,   -51.214913,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   2684705,   AV INDEPENDENCIA,   661,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   1730517,   0
-30.0258187,   -51.091522,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   3005593,   R CINCO MIL SESSENTA CINCO,   541,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   1734210,   0
-30.0869873,   -51.237343,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   3009696,   R BUTUI,   321,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   1736558,   0
-30.0428247,   -51.154127,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   3009130,   R SAO FELIPE,   152,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   1743961,   0
-30.0871795,   -51.224847,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   3009203,   R OCTAVIO DE SOUZA,   1341,   0,   70,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   1749625,   0
-30.0528764,   -51.148649,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   3026213,   BC CINCO VILA FATIMA-PINTO,   52,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   1751050,   0
-30.0353851,   -51.222685,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   3069877,   R SARMENTO LEITE,   721,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   1809679,   0
-30.0080787,   -51.123278,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   3075699,   AV HOMERO GUERREIRO,   553,   0,   0,   A,   0.0,   2019-02-14 00:00:00,   0,   201902,   1818783,   0
-30.0812493,   -51.226798,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   3087921,   R DONA OTILIA,   490,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   1839659,   0
-30.0601232,   -51.194318,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   3097218,   R TOBIAS BARRETO,   131,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   1848119,   0
-30.0821680,   -51.194326,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   3151743,   R MARTINS DE CARVALHO,   70,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   1962051,   0
-30.1097993,   -51.222062,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   3165680,   ESTR JOAO VEDANA,   355,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   2024195,   0
-30.1155557,   -51.179621,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   3169162,   R JOAO DO COUTO,   294,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   2043300,   0
-30.0459044,   -51.163592,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   3181553,   R NAZARETH,   570,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   2092298,   0
-30.0720598,   -51.220905,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   3200175,   R NOSSA SENHORA DO BRASIL-SANTA TERESA,   565,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   2210681,   0
-30.0573385,   -51.165495,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   3243575,   AV CERES,   325,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   2330636,   0
-30.0573119,   -51.165826,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   3243583,   AV CERES,   329,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   2330644,   0
-30.1535004,   -51.201976,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   3247139,   R NOVA IPANEMA,   130,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   2339480,   0
-30.1469104,   -51.213463,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   3258076,   R DENIZE CRESPO GAY DA FONSECA,   147,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   2367122,   0
-30.0623239,   -51.166336,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   3270254,   R SANTO ALFREDO,   37,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   2379660,   0
-30.0719982,   -51.176080,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   3289362,   AV LUIZ MOSCHETTI,   570,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   2414406,   0
-30.1205463,   -51.108651,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   3663116,   ESTR JOAO DE OLIVEIRA REMIAO,   6111,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   2426781,   0
-30.0908281,   -51.216296,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   3309100,   R ERECHIM,   985,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   2457687,   0
-29.9837857,   -51.197992,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   3349098,   R FREDERICO MENTZ,   370,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   2552620,   0
-30.0265045,   -51.185458,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   3372898,   R GARIBALDI,   1032,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   2599961,   0
-30.1581845,   -51.133913,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   3392600,   R SETE MIL CENTO QUATORZE N ESPERANCA,   23,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   2606461,   0
-30.1772381,   -51.173518,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   3392635,   R GOMERCINDO DE OLIVEIRA,   75,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   2606577,   0
-30.1053431,   -51.245601,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   3393259,   R EMILIA PERRONI FERNANDES,   120,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   2608146,   0
-30.0366848,   -51.130913,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   3393682,   R DR HEITOR PIRES,   340,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   2609762,   0
-30.0745447,   -51.162277,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   3397556,   TRAV VINTE CINCO DE JULHO VL S JOSE COM ,   91,   99,   1,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   2626250,   0
-29.9984017,   -51.202885,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   3410080,   R FREDERICO MENTZ,   1824,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   2648393,   0
-29.9984057,   -51.202878,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   3410099,   R FREDERICO MENTZ,   1836,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   2648407,   0
-30.0249401,   -51.106564,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   3434206,   R DOMENICO FEOLI,   90,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   2688700,   0
-30.1237398,   -51.107729,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   3440516,   ESTR JOAO DE OLIVEIRA REMIAO,   6252,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   2698080,   0
-30.0895059,   -51.237507,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   3440540,   R UPAMAROTI,   977,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   2698099,   0
-30.0895728,   -51.236024,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   3445216,   R JAGUARI,   918,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   2706490,   0
-30.0087631,   -51.146510,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   3456250,   R JERONYMO ZELMANOVITZ,   150,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   2724944,   0
-30.0234498,   -51.214754,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   3462781,   R COMENDADOR CORUJA,   131,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   2740206,   0
-30.0499984,   -51.196003,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   3463451,   AV IPIRANGA,   3501,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   2742799,   0
-30.1487762,   -51.145257,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   3469506,   R ALVARO DIFINI,   520,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   92685833000313,   201902,   2753553,   0
-30.0689641,   -51.170642,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   3521117,   R SANTOS FERREIRA,   60,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   2838702,   0
-30.1317401,   -51.214288,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   3513408,   R PAULO MACIEL,   250,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   2850427,   0
-30.0300421,   -51.214993,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   3533549,   R GARIBALDI,   1060,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   2869535,   0
-30.0298062,   -51.215018,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   3533557,   R GARIBALDI,   1036,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   2869543,   0
-30.0863359,   -51.122244,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   3562611,   R ALEXANDRE CAMAQUA,   15,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   2945215,   0
-30.1509985,   -51.133773,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   3564053,   ESTR JOAO ANTONIO SILVEIRA,   2600,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   2952270,   0
-30.0100632,   -51.137059,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   3564630,   AV BALTAZAR DE OLIVEIRA GARCIA,   744,   1,   1,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   2954907,   0
-30.0100632,   -51.137059,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   3564649,   AV BALTAZAR DE OLIVEIRA GARCIA,   744,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   2954915,   0
-30.0366431,   -51.210582,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   3601951,   AV JOSE BONIFACIO,   719,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   3075133,   0
-30.0642159,   -51.205824,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   3669785,   AV PROF OSCAR PEREIRA,   3391,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   3213145,   0
-30.0632821,   -51.178851,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   3660923,   AV BENTO GONCALVES,   3722,   0,   0,   A,   0.0,   2019-02-14 00:00:00,   0,   201902,   3213587,   0
-30.0448961,   -51.209984,   M,   1726064,   PMPA-SMS-SECR.MUN.SAUDE-SEDE,   3709060,   R SANTANA,   762,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   3322017,   0
-30.0443211,   -51.200927,   M,   1727265,   PMPA-DMAE-DEPTO MUN.AGUAS ESGOTOS-SEDE,   1983849,   AV PRINCESA ISABEL,   1237,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   21300,   0
-30.0578299,   -51.169389,   M,   1727265,   PMPA-DMAE-DEPTO MUN.AGUAS ESGOTOS-SEDE,   1991302,   R PROF CRISTIANO FISCHER,   2108,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   27553,   0
-30.0133852,   -51.184367,   M,   1727265,   PMPA-DMAE-DEPTO MUN.AGUAS ESGOTOS-SEDE,   1991310,   R LUZITANA,   571,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   27561,   0
-30.0454723,   -51.200901,   M,   1727265,   PMPA-DMAE-DEPTO MUN.AGUAS ESGOTOS-SEDE,   1992627,   R DOMINGOS CRESCENCIO,   1054,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   28258,   0
-30.0628469,   -51.169343,   M,   1727265,   PMPA-DMAE-DEPTO MUN.AGUAS ESGOTOS-SEDE,   1992198,   R MARTINS DE LIMA,   136,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   28274,   0
-30.0136277,   -51.137573,   M,   1727265,   PMPA-DMAE-DEPTO MUN.AGUAS ESGOTOS-SEDE,   1992716,   R WALIR ZOTTIS,   275,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   28657,   0
-30.0136277,   -51.137573,   M,   1727265,   PMPA-DMAE-DEPTO MUN.AGUAS ESGOTOS-SEDE,   3720152,   R WALIR ZOTTIS,   275,   0,   0,   A,   0.0,   2019-02-14 00:00:00,   0,   201902,   28657,   0
-30.0639959,   -51.225147,   M,   1727265,   PMPA-DMAE-DEPTO MUN.AGUAS ESGOTOS-SEDE,   1992759,   R BARAO DO CERRO LARGO,   646,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   28746,   0
-30.0155786,   -51.211776,   M,   1727265,   PMPA-DMAE-DEPTO MUN.AGUAS ESGOTOS-SEDE,   102512,   R CANCIO GOMES,   59,   0,   0,   0,   0.0,   2019-02-14 00:00:00,   0,   201902,   28851,   0
